cell_id,lon,lat,LST_celsius,NDVI,albedo,builtup,esa_landcover,osm_road_density,osm_bldg_coverage,osm_green_coverage,humidity,wind_speed,air_temp_max,air_temp_min,pop_density,road_density,dist_to_water,wind_obstruction,bldg_height_idx,impervious_pct,heat_load_idx,neighborhood
72.7900_19.1100,72.79273326041513,19.11210682728488,28.864501340000004,-0.1,0.1037347,0,80,0.0,0.0,0.0,59.5,25.3,33.4,22.6,0.0,0.0,469.0563089309027,0.15666666666666662,0.0,1.0,0.8256819158789623,Andheri
72.7900_19.1150,72.79273326041513,19.117496718989596,28.667965190000018,-0.1,0.1044504,0,80,0.0,0.0,0.0,69.0,24.0,30.8,24.5,0.0,0.0,508.3823469505707,0.19999999999999996,0.0,1.0,0.8,Andheri
72.7900_19.1200,72.79273326041513,19.122886610694316,29.00976719000002,-0.1,0.10494520000000002,0,80,0.0,0.0,0.0,69.5,24.4,31.6,24.2,0.0,0.0,1603.9708490747762,0.18666666666666676,0.0,1.0,0.8,Andheri
72.7900_19.1250,72.79273326041513,19.127378187114914,28.97558699000001,-0.1,0.1030208,0,80,0.0,0.0,0.0,63.3,23.0,34.4,24.3,0.0,0.0,5188.430353959473,0.23333333333333328,0.0,1.0,0.8,Andheri
72.7900_19.1300,72.79273326041513,19.13276807881963,43.045866320000016,0.23362112045288086,0.1720578,0,40,0.0,0.0436,0.0,62.8,23.1,33.3,24.4,9185.4,0.0,1388.137990414001,0.22999999999999998,0.0436,0.6929483879381177,0.5028466321750605,Andheri
72.7900_19.1350,72.79273326041513,19.13725965524023,41.550482570000014,0.37356534600257874,0.134724,0,10,0.0,0.0483,0.0,63.6,22.4,32.6,23.8,12948.4,0.0,120.15569828991764,0.2533333333333334,0.0483,0.638423291960879,0.2927163084207268,Andheri
72.7950_18.8900,72.79722483683572,18.892917897959716,27.80491514000002,-0.1,0.10076135,0,80,0.0,0.0,0.0,64.1,22.5,29.2,25.8,0.0,0.0,117.88901173282662,0.25,0.0,1.0,0.8,Worli
72.7950_18.8950,72.79722483683572,18.897409474380314,27.857894450000032,-0.1,0.09729865000000001,0,80,0.0,0.0,0.0,64.5,22.1,33.0,24.7,0.0,0.0,4536.914486148646,0.2633333333333333,0.0,1.0,0.8114235881243842,Worli
72.7950_18.9000,72.79722483683572,18.90279936608503,28.0373405,-0.1,0.09437400000000001,0,80,0.0,0.0,0.0,68.0,26.3,31.6,24.8,0.0,0.0,529.2181720775392,0.1233333333333333,0.0,1.0,0.8048731444740543,Worli
72.7950_18.9050,72.79722483683572,18.90729094250563,28.264638830000024,-0.1,0.09565915,0,80,0.0,0.0,0.0,64.4,23.8,33.2,25.4,0.0,0.0,144.87701448121015,0.20666666666666667,0.0,1.0,0.8,Worli
72.7950_18.9100,72.79722483683572,18.912680834210345,27.845931380000025,-0.1,0.09630910000000001,0,80,0.0,0.0,0.0,67.2,23.5,31.3,24.0,0.0,0.0,1370.857571638236,0.21666666666666667,0.0,1.0,0.8,Worli
72.7950_18.9150,72.79722483683572,18.917172410630943,28.34496230000002,-0.1,0.1004662,0,80,0.0,0.0,0.0,68.9,23.9,33.2,23.8,0.0,0.0,1465.8487069508758,0.20333333333333337,0.0,1.0,0.8,Worli
72.7950_18.9200,72.79722483683572,18.92256230233566,28.459465970000053,-0.1,0.09789915,0,80,0.0,0.0,0.0,65.7,26.9,32.5,26.1,0.0,0.0,1568.3389212346976,0.10333333333333339,0.0,1.0,0.8022107063494789,Worli
72.7950_18.9250,72.79722483683572,18.927053878756258,27.924545840000036,-0.1,0.09870095000000001,0,80,0.0,0.0,0.0,63.8,24.1,37.0,24.1,0.0,0.0,466.73729500434894,0.19666666666666666,0.0,1.0,0.8,Worli
72.7950_18.9300,72.79722483683572,18.932443770460978,28.48681013000001,-0.1,0.10275385000000001,0,80,0.0,0.0,0.0,63.4,25.1,35.1,22.8,0.0,0.0,22.83902082733667,0.16333333333333333,0.0,1.0,0.8098812783795104,Worli
72.7950_18.9350,72.79722483683572,18.937833662165694,28.52269934000003,-0.1,0.1091608,0,80,0.0,0.0,0.0,65.4,21.7,31.4,26.2,0.0,0.0,5029.269661811944,0.2766666666666667,0.0,1.0,0.8,Worli
72.7950_18.9400,72.79722483683572,18.942325238586292,28.92773471000001,-0.1,0.08891405,0,80,0.0,0.0032,0.0,65.6,25.3,31.3,25.0,0.0,0.0,433.3102642788987,0.15666666666666662,0.0032,0.9959525082943701,0.7983810033177481,Worli
72.7950_18.9450,72.79722483683572,18.94771513029101,34.994720210000025,0.2232008095884323,0.14244050000000003,1,10,0.0,0.1232,0.0033,65.0,26.2,32.9,25.8,8440.3,0.0,1690.6393536692412,0.1266666666666667,0.1232,0.6966187199096416,0.5359767468324178,Worli
72.7950_18.9500,72.79722483683572,18.952206706711607,35.58945569000002,0.28810831904411316,0.12927895,1,50,0.0,0.2223,0.0,65.3,22.7,32.9,23.8,26192.9,0.0,1839.4803366751141,0.2433333333333334,0.2223,0.6501564122969419,0.39493575135132697,Worli
72.7950_18.9550,72.79722483683572,18.957596598416323,31.10501345000003,-0.07256242642879486,0.10474580000000001,0,80,0.0,0.0381,0.1884,67.5,24.2,32.3,24.5,0.0,0.0,1412.4413372877295,0.19333333333333336,0.0381,1.0,0.7822904354896644,Worli
72.7950_18.9600,72.79722483683572,18.96208817483692,29.38916741,-0.1,0.10729000000000001,0,80,0.0,0.0,0.0,69.4,25.3,32.9,22.2,0.0,0.0,562.9292977261339,0.15666666666666662,0.0,1.0,0.8159568755979154,Worli
72.7950_18.9650,72.79722483683572,18.967478066541638,29.008058180000035,-0.1,0.10712980000000001,0,80,0.0,0.0,0.0,67.7,20.7,35.5,24.3,0.0,0.0,474.32038654884894,0.31000000000000005,0.0,1.0,0.8,Worli
72.7950_18.9700,72.79722483683572,18.972867958246354,28.567133600000005,-0.1,0.0944652,0,80,0.0,0.0,0.0,66.7,22.9,34.7,23.8,0.0,0.0,1365.7175448305384,0.2366666666666667,0.0,1.0,0.800909829526615,Worli
72.7950_18.9750,72.79722483683572,18.977359534666952,28.580805679999997,-0.1,0.0962334,0,80,0.0,0.0,0.0,65.9,25.4,35.2,24.8,0.0,0.0,3015.9441262409855,0.15333333333333343,0.0,1.0,0.8021114410826253,Worli
72.7950_18.9800,72.79722483683572,18.98274942637167,28.594477760000018,-0.1,0.09804290000000002,0,80,0.0,0.0,0.0,63.0,23.8,35.1,24.8,0.0,0.0,4398.677941413845,0.20666666666666667,0.0,1.0,0.8371329487312391,Worli
72.7950_18.9850,72.79722483683572,18.987241002792267,28.741452620000018,-0.1,0.10024060000000001,0,80,0.0,0.0,0.0,64.7,25.3,32.5,23.9,0.0,0.0,167.9162177361407,0.15666666666666662,0.0,1.0,0.8,Worli
72.7950_18.9900,72.79722483683572,18.992630894496983,28.674801230000014,-0.1,0.10266689999999999,0,80,0.0,0.0,0.0,62.1,24.2,33.7,22.7,0.0,0.0,252.32377029464553,0.19333333333333336,0.0,1.0,0.8064891720870504,Worli
72.7950_18.9950,72.79722483683572,18.99712247091758,28.75512470000001,-0.1,0.101312,0,80,0.0,0.0,0.0,67.7,22.9,33.4,24.0,0.0,0.0,4343.457389548379,0.2366666666666667,0.0,1.0,0.7569283748708675,Worli
72.7950_19.0000,72.79722483683572,19.002512362622298,28.235585659999998,-0.1,0.09742840000000001,0,80,0.0,0.0,0.0,61.8,22.2,33.5,24.6,0.0,0.0,2000.7534207130839,0.26,0.0,1.0,0.8,Worli
72.7950_19.0050,72.79722483683572,19.007902254327014,28.678219250000012,-0.1,0.0929661,0,80,0.0,0.0,0.0,68.4,22.8,35.7,26.0,0.0,0.0,3218.2928495166707,0.24,0.0,1.0,0.816895487515634,Worli
72.7950_19.0100,72.79722483683572,19.012393830747612,28.415031709999994,-0.1,0.10384860000000001,0,80,0.0,0.0,0.0,69.5,24.2,33.6,23.3,0.0,0.0,339.6596558249881,0.19333333333333336,0.0,1.0,0.7741328545939921,Worli
72.7950_19.0150,72.79722483683572,19.017783722452332,28.799558960000013,-0.1,0.10037900000000002,0,80,0.0,0.0,0.0,67.2,21.6,34.1,24.0,0.0,0.0,1328.5909008970634,0.2799999999999999,0.0,1.0,0.8235702537959685,Andheri
72.7950_19.0200,72.79722483683572,19.022275298872927,28.87988243000001,-0.1,0.09422670000000001,0,80,0.0,0.0,0.0,67.7,24.7,34.1,24.2,0.0,0.0,1811.6680283566218,0.17666666666666664,0.0,1.0,0.8,Andheri
72.7950_19.0250,72.79722483683572,19.027665190577647,28.683346280000023,-0.1,0.0967484,0,80,0.0,0.0,0.0,59.8,21.4,32.5,25.7,0.0,0.0,1709.6759795237665,0.28666666666666674,0.0,1.0,0.8103980427905751,Andheri
72.7950_19.0300,72.79722483683572,19.03215676699824,28.866210350000017,-0.1,0.0949729,0,80,0.0,0.0,0.0,60.2,25.2,31.9,24.0,0.0,0.0,786.7573672559151,0.16000000000000003,0.0,1.0,0.8373763568108771,Andheri
72.7950_19.0350,72.79722483683572,19.03754665870296,28.878173420000024,-0.1,0.09170829999999999,0,80,0.0,0.0,0.0,66.2,24.7,33.7,25.5,0.0,0.0,23.27193519662246,0.17666666666666664,0.0,1.0,0.8083941121671454,Andheri
72.7950_19.0400,72.79722483683572,19.042936550407678,29.143069970000028,-0.1,0.09790750000000001,0,80,0.0,0.0,0.0,62.2,23.1,32.0,25.8,0.0,0.0,1311.7376266360068,0.22999999999999998,0.0,1.0,0.805531630111821,Andheri
72.7950_19.0450,72.79722483683572,19.047428126828276,28.948242830000027,-0.1,0.0856631,0,80,0.0,0.0,0.0,65.5,23.8,34.1,24.4,0.0,0.0,437.73904856777176,0.20666666666666667,0.0,1.0,0.8001711216164871,Andheri
72.7950_19.0500,72.79722483683572,19.052818018532992,28.792722920000017,-0.1,0.10157279999999999,0,80,0.0,0.0,0.0,63.1,24.3,35.0,25.9,0.0,0.0,897.4490600215505,0.18999999999999995,0.0,1.0,0.8,Andheri
72.7950_19.0550,72.79722483683572,19.05730959495359,28.705563410000025,-0.1,0.0923078,0,80,0.0,0.0,0.0,65.9,25.9,32.8,23.8,0.0,0.0,4740.238889250815,0.13666666666666671,0.0,1.0,0.8257511019256534,Andheri
72.7950_19.0600,72.79722483683572,19.062699486658307,28.806395000000037,-0.1,0.09643940000000001,0,80,0.0,0.0,0.0,67.5,22.0,34.3,23.2,0.0,0.0,763.8286664545683,0.2666666666666667,0.0,1.0,0.8,Andheri
72.7950_19.0650,72.79722483683572,19.067191063078905,28.850829260000012,-0.1,0.1011612,0,80,0.0,0.0,0.0,64.5,21.4,35.3,23.9,0.0,0.0,2747.013410271663,0.28666666666666674,0.0,1.0,0.777929202596681,Andheri
72.7950_19.0700,72.79722483683572,19.07258095478362,28.81152203000002,-0.1,0.1000762,0,80,0.0,0.0,0.0,62.0,24.9,33.4,24.4,0.0,0.0,313.3813967569448,0.17000000000000004,0.0,1.0,0.8,Andheri
72.7950_19.0750,72.79722483683572,19.07707253120422,28.891845500000045,-0.1,0.10004129999999999,0,80,0.0,0.0,0.0,67.0,21.1,32.4,25.6,0.0,0.0,1674.219921694459,0.29666666666666663,0.0,1.0,0.8,Andheri
72.7950_19.0800,72.79722483683572,19.082462422908936,28.708981430000023,-0.1,0.10072100000000002,0,80,0.0,0.0,0.0,66.8,23.6,31.2,21.5,0.0,0.0,5658.845213528497,0.21333333333333326,0.0,1.0,0.8287017479844447,Andheri
72.7950_19.0850,72.79722483683572,19.087852314613652,28.76366975000002,-0.1,0.0990204,0,80,0.0,0.0,0.0,65.7,24.8,33.4,24.6,0.0,0.0,161.19926463094143,0.17333333333333334,0.0,1.0,0.8,Andheri
72.7950_19.0900,72.79722483683572,19.09234389103425,28.597895779999988,-0.1,0.1020923,0,80,0.0,0.0,0.0,62.5,25.8,35.0,24.5,0.0,0.0,12.532119187867286,0.14,0.0,1.0,0.8290655095208509,Andheri
72.7950_19.0950,72.79722483683572,19.097733782738967,28.585932710000037,-0.1,0.1096271,0,80,0.0,0.0,0.0,63.2,24.7,33.6,23.6,0.0,0.0,852.6365352376033,0.17666666666666664,0.0,1.0,0.8,Andheri
72.7950_19.1000,72.79722483683572,19.102225359159565,28.702145390000027,-0.1,0.1076604,0,80,0.0,0.0,0.0,68.9,27.5,35.6,24.5,0.0,0.0,145.79999360791498,0.08333333333333337,0.0,1.0,0.8,Andheri
72.7950_19.1050,72.79722483683572,19.10761525086428,28.813231040000034,-0.1,0.1029994,0,80,0.0,0.0,0.0,64.2,23.2,33.1,24.1,0.0,0.0,2069.7788293436415,0.22666666666666668,0.0,1.0,0.8178413519946345,Andheri
72.7950_19.1100,72.79722483683572,19.11210682728488,28.741452620000018,-0.1,0.102048,0,80,0.0,0.0,0.0,66.2,21.3,33.8,24.3,0.0,0.0,3689.7123493444738,0.2899999999999999,0.0,1.0,0.8,Andheri
72.7950_19.1150,72.79722483683572,19.117496718989596,28.926025700000025,-0.1,0.09859839999999999,0,80,0.0,0.0,0.0,66.7,23.5,32.8,24.3,0.0,0.0,853.7973835818566,0.21666666666666667,0.0,1.0,0.813973776270341,Andheri
72.7950_19.1200,72.79722483683572,19.122886610694316,29.008058180000006,-0.1,0.10240570000000002,0,80,0.0,0.0,0.0,67.6,23.3,31.1,25.4,0.0,0.0,449.04837374297887,0.22333333333333327,0.0,1.0,0.8005042173508017,Andheri
72.7950_19.1250,72.79722483683572,19.127378187114914,29.155033040000035,-0.1,0.1036638,0,80,0.0,0.0,0.0,68.1,22.9,34.3,24.1,0.0,0.0,854.8110488000182,0.2366666666666667,0.0,1.0,0.8,Andheri
72.7950_19.1300,72.79722483683572,19.13276807881963,30.009538040000024,-0.1,0.1065498,0,80,0.0,0.0017,0.0,65.5,19.9,33.8,24.1,0.0,0.0,1928.033627934089,0.33666666666666667,0.0017,0.9868951373930055,0.7980439502646136,Andheri
72.7950_19.1350,72.79722483683572,19.13725965524023,30.68117897000002,-0.1,0.0708384,0,80,0.0,0.0,0.0,65.7,23.7,35.1,27.0,0.0,0.0,13.643099410842915,0.21000000000000008,0.0,1.0,0.843924462843056,Andheri
72.8000_18.8900,72.80261472854045,18.892917897959716,28.372306460000033,-0.1,0.09882439999999999,0,80,0.0,0.0,0.0,64.3,21.2,31.6,25.4,0.0,0.0,1335.400908434217,0.29333333333333333,0.0,1.0,0.8098597291702893,Worli
72.8000_18.8950,72.80261472854045,18.897409474380314,28.78588688000002,-0.1,0.0978854,0,80,0.0,0.0,0.0,63.5,24.0,34.2,24.3,0.0,0.0,1425.1268667782185,0.19999999999999996,0.0,1.0,0.8,Worli
72.8000_18.9000,72.80261472854045,18.90279936608503,30.004411010000013,-0.1,0.09592045,0,80,0.0,0.0062,0.0,61.3,23.9,33.6,24.0,0.0,0.0,1522.8753620297518,0.20333333333333337,0.0062,1.0,0.821506868039138,Worli
72.8000_18.9050,72.80261472854045,18.90729094250563,29.577158510000004,-0.1,0.09174460000000001,0,80,0.0,0.0125,0.0,66.4,24.0,35.3,23.8,0.0,0.0,415.6515345396024,0.19999999999999996,0.0125,1.0,0.8042133693040623,Worli
72.8000_18.9100,72.80261472854045,18.912680834210345,28.881591440000022,-0.1,0.0943176,0,80,0.0,0.0,0.0,67.4,26.0,31.4,24.9,0.0,0.0,1877.9217489485047,0.1333333333333333,0.0,1.0,0.8041906846052559,Worli
72.8000_18.9150,72.80261472854045,18.917172410630943,28.228749620000002,-0.1,0.0968443,0,80,0.0,0.0,0.0,65.5,28.0,34.5,22.9,0.0,0.0,143.761433408754,0.06666666666666665,0.0,1.0,0.8,Worli
72.8000_18.9200,72.80261472854045,18.92256230233566,28.30223705000003,-0.1,0.09675375,0,80,0.0,0.0,0.0,63.4,22.9,33.4,25.2,0.0,0.0,333.3478313840976,0.2366666666666667,0.0,1.0,0.804676960515792,Worli
72.8000_18.9250,72.80261472854045,18.927053878756258,28.565424589999992,-0.1,0.1008285,0,80,0.0,0.0,0.0,61.3,23.1,32.3,23.7,0.0,0.0,3149.0996426707816,0.22999999999999998,0.0,1.0,0.8207088683283389,Worli
72.8000_18.9300,72.80261472854045,18.932443770460978,28.52953538,-0.1,0.10233890000000001,0,80,0.0,0.0,0.0,60.9,23.9,36.0,24.4,0.0,0.0,2013.2620629679939,0.20333333333333337,0.0,1.0,0.8,Worli
72.8000_18.9350,72.80261472854045,18.937833662165694,28.575678650000015,-0.1,0.10497475,0,80,0.0,0.0,0.0,59.1,26.5,35.1,24.6,0.0,0.0,20.761348288389723,0.1166666666666667,0.0,1.0,0.828489916424939,Worli
72.8000_18.9400,72.80261472854045,18.942325238586292,28.79784995,-0.1,0.10523700000000001,0,80,0.0,0.0,0.0,61.4,21.8,34.5,24.1,0.0,0.0,428.2791397255212,0.2733333333333333,0.0,1.0,0.8,Worli
72.8000_18.9450,72.80261472854045,18.94771513029101,29.454109790000018,-0.1,0.10353970000000001,0,80,0.0,0.0256,0.0,69.0,21.9,35.0,25.7,0.0,0.0,361.97366138770894,0.27,0.0256,1.0,0.8,Worli
72.8000_18.9500,72.80261472854045,18.952206706711607,36.82336091000002,0.22781081465244293,0.14258425000000002,1,50,0.0,0.2064,0.0297,64.1,23.2,34.2,23.6,38361.4,0.0,473.7238714039167,0.22666666666666668,0.2064,0.853621239645944,0.6792971396343495,Worli
72.8000_18.9550,72.80261472854045,18.957596598416323,37.09851151999999,0.3208028105354309,0.1359448,0,10,0.0,0.1593,0.1362,67.7,23.4,35.5,23.8,39400.3,0.0,426.6505716856837,0.22000000000000008,0.1593,0.6093066411721305,0.37230879348053303,Worli
72.8000_18.9600,72.80261472854045,18.96208817483692,36.14488394,0.2057058456325531,0.1348408,1,50,0.0,0.1742,0.0243,71.4,24.3,35.3,24.0,22983.4,0.0,96.84985548497205,0.18999999999999995,0.1742,0.8009534326995524,0.6890581466096739,Worli
72.8000_18.9650,72.80261472854045,18.967478066541638,42.39473351000001,0.07813381859779359,0.1336727,0,60,0.0,0.0938,0.0349,67.3,25.9,38.5,24.6,0.0,0.0,921.3390830132032,0.13666666666666671,0.0938,0.9754336853926113,0.6568825729441201,Worli
72.8000_18.9700,72.80261472854045,18.972867958246354,41.31122117000001,0.03466649041652679,0.1166459,0,80,0.0,0.0369,0.0191,65.2,23.7,34.8,25.1,0.0,0.0,1979.2633450489059,0.21000000000000008,0.0369,0.9198268432585459,0.6920596638219956,Worli
72.8000_18.9750,72.80261472854045,18.977359534666952,29.531015240000016,-0.1,0.1112419,0,80,0.0,0.0,0.0,65.8,21.6,33.2,25.4,0.0,0.0,1399.894898542376,0.2799999999999999,0.0,1.0,0.8098712040866859,Worli
72.8000_18.9800,72.80261472854045,18.98274942637167,28.852538270000025,-0.1,0.10749109999999999,0,80,0.0,0.0,0.0,70.5,28.1,32.0,24.0,0.0,0.0,1676.1041014547204,0.06333333333333324,0.0,1.0,0.8058179411518002,Worli
72.8000_18.9850,72.80261472854045,18.987241002792267,28.64745707,-0.1,0.09983310000000001,0,80,0.0,0.0,0.0,65.5,20.6,34.0,25.6,0.0,0.0,126.94724524229244,0.31333333333333324,0.0,1.0,0.8,Worli
72.8000_18.9900,72.80261472854045,18.992630894496983,28.70385440000001,-0.1,0.09886970000000002,0,80,0.0,0.0,0.0,70.1,24.0,35.1,24.3,0.0,0.0,4538.999934951021,0.19999999999999996,0.0,1.0,0.8,Worli
72.8000_18.9950,72.80261472854045,18.99712247091758,28.866210350000017,-0.1,0.09518230000000001,0,80,0.0,0.0,0.0,63.1,23.8,32.0,23.2,0.0,0.0,2734.799359737434,0.20666666666666667,0.0,1.0,0.8185881996958163,Worli
72.8000_19.0000,72.80261472854045,19.002512362622298,29.014894220000002,-0.1,0.0951279,0,80,0.0,0.0,0.0,67.3,24.7,33.3,23.8,0.0,0.0,2452.8284992322965,0.17666666666666664,0.0,1.0,0.7889154144805062,Worli
72.8000_19.0050,72.80261472854045,19.007902254327014,28.985841050000005,-0.1,0.0965664,0,80,0.0,0.0,0.0,68.2,23.9,36.7,25.5,0.0,0.0,2597.2710804820963,0.20333333333333337,0.0,1.0,0.8,Worli
72.8000_19.0100,72.80261472854045,19.012393830747612,28.960205900000034,-0.1,0.09092350000000002,0,80,0.0,0.0,0.0,63.0,24.2,32.5,24.5,0.0,0.0,4048.126789794576,0.19333333333333336,0.0,1.0,0.7730638375063541,Worli
72.8000_19.0150,72.80261472854045,19.017783722452332,28.973877979999997,-0.1,0.0967548,0,80,0.0,0.0,0.0,69.3,24.6,33.6,24.2,0.0,0.0,1178.729351775053,0.17999999999999994,0.0,1.0,0.7747271975958822,Andheri
72.8000_19.0200,72.80261472854045,19.022275298872927,28.297110020000048,-0.1,0.09858770000000001,0,80,0.0,0.0,0.0,66.4,23.0,34.4,23.2,0.0,0.0,335.24420369902055,0.23333333333333328,0.0,1.0,0.8,Andheri
72.8000_19.0250,72.80261472854045,19.027665190577647,28.28514695000004,-0.1,0.0969358,0,80,0.0,0.0,0.0,71.8,21.8,36.3,25.9,0.0,0.0,1438.7331851963675,0.2733333333333333,0.0,1.0,0.8,Andheri
72.8000_19.0300,72.80261472854045,19.03215676699824,28.965332930000017,-0.1,0.097306,0,80,0.0,0.0,0.0,71.6,24.2,34.3,22.4,0.0,0.0,2037.3272793522533,0.19333333333333336,0.0,1.0,0.8,Andheri
72.8000_19.0350,72.80261472854045,19.03754665870296,28.471429040000004,-0.1,0.09881970000000001,0,80,0.0,0.0,0.0,66.8,26.0,34.0,24.2,0.0,0.0,2008.643298560101,0.1333333333333333,0.0,1.0,0.8,Andheri
72.8000_19.0400,72.80261472854045,19.042936550407678,29.025148280000025,-0.1,0.09578049999999999,0,80,0.0,0.0,0.0,66.6,24.0,34.7,23.7,0.0,0.0,1105.4888117950727,0.19999999999999996,0.0,1.0,0.8,Andheri
72.8000_19.0450,72.80261472854045,19.047428126828276,29.1140168,-0.1,0.0974836,0,80,0.0,0.0,0.0,64.2,26.3,31.7,25.0,0.0,0.0,106.37216038055561,0.1233333333333333,0.0,1.0,0.7995887268742903,Andheri
72.8000_19.0500,72.80261472854045,19.052818018532992,28.80297698000004,-0.1,0.09522610000000001,0,80,0.0,0.0,0.0,65.5,23.0,34.3,25.8,0.0,0.0,695.7053861344417,0.23333333333333328,0.0,1.0,0.8418639586441989,Andheri
72.8000_19.0550,72.80261472854045,19.05730959495359,28.88842748000002,-0.1,0.0850291,0,80,0.0,0.0,0.0,67.5,26.3,36.0,25.3,0.0,0.0,3803.0361880548994,0.1233333333333333,0.0,1.0,0.8,Andheri
72.8000_19.0600,72.80261472854045,19.062699486658307,28.332999230000013,-0.1,0.09429160000000002,0,80,0.0,0.0,0.0,63.0,21.1,30.6,24.4,0.0,0.0,1317.2245670596226,0.29666666666666663,0.0,1.0,0.8231876208660105,Andheri
72.8000_19.0650,72.80261472854045,19.067191063078905,28.60473182000004,-0.1,0.0987466,0,80,0.0,0.0,0.0,61.6,23.6,36.1,26.1,0.0,0.0,1159.3637070523293,0.21333333333333326,0.0,1.0,0.8194620312203015,Andheri
72.8000_19.0700,72.80261472854045,19.07258095478362,28.765378760000004,-0.1,0.0996426,0,80,0.0,0.0,0.0,67.7,21.9,33.7,24.3,0.0,0.0,469.7121728787958,0.27,0.0,1.0,0.8,Andheri
72.8000_19.0750,72.80261472854045,19.07707253120422,28.87133738000003,-0.1,0.09903450000000003,0,80,0.0,0.0,0.0,67.6,22.6,34.4,25.7,0.0,0.0,689.3646803297208,0.2466666666666666,0.0,1.0,0.8040647190917206,Andheri
72.8000_19.0800,72.80261472854045,19.082462422908936,28.866210350000017,-0.1,0.102428,0,80,0.0,0.0,0.0,63.9,21.7,31.6,25.0,0.0,0.0,3385.6446900885085,0.2766666666666667,0.0,1.0,0.8,Andheri
72.8000_19.0850,72.80261472854045,19.087852314613652,28.765378760000004,-0.1,0.09803730000000001,0,80,0.0,0.0,0.0,64.1,23.5,31.5,24.8,0.0,0.0,1647.0024266190978,0.21666666666666667,0.0,1.0,0.8037137716083749,Andheri
72.8000_19.0900,72.80261472854045,19.09234389103425,28.55175251000003,-0.1,0.0991161,0,80,0.0,0.0,0.0,67.5,25.0,33.4,23.8,0.0,0.0,2322.4226896124405,0.16666666666666663,0.0,1.0,0.8301826202680911,Andheri
72.8000_19.0950,72.80261472854045,19.097733782738967,28.700436380000014,-0.1,0.11049110000000001,0,80,0.0,0.0,0.0,61.9,22.2,32.7,24.1,0.0,0.0,908.6537196319478,0.26,0.0,1.0,0.8121121246526263,Andheri
72.8000_19.1000,72.80261472854045,19.102225359159565,28.76366975000002,-0.1,0.0924824,0,80,0.0,0.0,0.0,67.3,24.1,33.8,23.8,0.0,0.0,1492.3809860325327,0.19666666666666666,0.0,1.0,0.8101721674646689,Andheri
72.8000_19.1050,72.80261472854045,19.10761525086428,28.855956290000023,-0.1,0.1128856,0,80,0.0,0.0,0.0,62.3,21.1,34.0,24.3,0.0,0.0,428.29380479450725,0.29666666666666663,0.0,1.0,0.8,Andheri
72.8000_19.1100,72.80261472854045,19.11210682728488,28.69018232000002,-0.1,0.11015050000000001,0,80,0.0,0.0,0.0,75.4,22.8,33.3,24.3,0.0,0.0,1833.5149209059764,0.24,0.0,1.0,0.8,Andheri
72.8000_19.1150,72.80261472854045,19.117496718989596,29.008058180000035,-0.1,0.1035931,0,80,0.0,0.0,0.0,65.7,23.7,33.9,24.0,0.0,0.0,836.8793419835434,0.21000000000000008,0.0,1.0,0.8,Andheri
72.8000_19.1200,72.80261472854045,19.122886610694316,28.62182192000003,-0.1,0.1047626,0,80,0.0,0.0,0.0,64.6,26.3,34.2,23.0,0.0,0.0,876.5616298559628,0.1233333333333333,0.0,1.0,0.7856200087958296,Andheri
72.8000_19.1250,72.80261472854045,19.127378187114914,29.166996110000014,-0.1,0.10381,0,80,0.0,0.0,0.0,60.0,24.1,33.7,24.4,0.0,0.0,1571.8316715798055,0.19666666666666666,0.0,1.0,0.7606335860374196,Andheri
72.8000_19.1300,72.80261472854045,19.13276807881963,29.45923682000003,-0.1,0.066097,0,80,0.0,0.0,0.0,63.8,22.2,36.7,23.3,0.0,0.0,4129.899820664607,0.26,0.0,1.0,0.8,Andheri
72.8000_19.1350,72.80261472854045,19.13725965524023,29.782239710000027,-0.1,0.07241639999999999,0,80,0.0,0.0048,0.0,59.0,23.8,33.6,25.0,0.0,0.0,99.21987463844862,0.20666666666666667,0.0048,1.0,0.8025253547246815,Andheri
72.8050_18.8900,72.80710630496104,18.892917897959716,29.428474640000047,-0.09918155521154404,0.0903928,0,80,0.0,0.0061,0.0,65.8,24.3,31.9,24.6,0.0,0.0,2612.2547478107276,0.18999999999999995,0.0061,1.0,0.8,Worli
72.8050_18.8950,72.80710630496104,18.897409474380314,37.68811997,0.4112394154071808,0.17851155000000002,0,10,0.0,0.0258,0.0,61.3,26.9,34.3,24.1,7542.3,0.0,518.7786722192034,0.10333333333333339,0.0258,0.4761840953312151,0.24049635448472353,Worli
72.8050_18.9000,72.80710630496104,18.90279936608503,36.160265030000005,0.5036057829856873,0.11309545000000001,0,50,0.0,0.0977,0.0,65.2,25.6,36.2,24.5,28755.3,0.0,880.2631938418446,0.1466666666666666,0.0977,0.5420668269431169,0.2168267307772468,Worli
72.8050_18.9050,72.80710630496104,18.90729094250563,36.963499729999995,0.3042063064575195,0.1428601,1,10,0.0,0.1683,0.0025,67.4,25.1,36.3,22.6,21495.4,0.0,33.23548798420409,0.16333333333333333,0.1683,0.6242987650764855,0.43324457158223856,Worli
72.8050_18.9100,72.80710630496104,18.912680834210345,36.80968883000003,0.30516013503074646,0.13661995,1,10,0.0,0.076,0.0,71.8,25.2,31.5,24.1,0.0,0.0,537.2556878544582,0.16000000000000003,0.076,0.5816938402799638,0.42830634284695346,Worli
